Time,Node1,Node2,Node0,J0_Vmax,J0_Km1,J0_Keq,J0_Km2,J1_Vmax,J1_Km1,J1_Keq,J1_Km2,Node3,J2_Vmax,J2_Km1,J2_Keq,J2_Km2,J0,J1,J2
12.240802675585275,2.4447006165353593,0.37031101314597403,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.664034004551328,0.6206885054557472,0.6148169385311019
12.34113712374581,2.4490119329449622,0.37089498231700796,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.663554509806255,0.6209581394351118,0.6151900300971287
12.441471571906344,2.453248792919896,0.37146866819758384,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6630834375016944,0.6212224746729746,0.6155558486691142
12.541806020066879,2.4574125558955626,0.3720322632546977,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.662620629097025,0.6214816323444367,0.6159145560372588
12.642140468227414,2.461504554015036,0.37258595569484826,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6621659293940519,0.6217357303300753,0.6162663095053815
12.742474916387948,2.4655260930677727,0.373129929631771,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6617191864202979,0.6219848833411121,0.616611262078584
12.842809364548483,2.469478453428328,0.3736643652541721,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6612802513128615,0.6222292030405079,0.616949562646567
12.943143812709017,2.4733628736323445,0.3741894531096895,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6608489801302738,0.6224687917238089,0.6172813650751199
13.043478260869552,2.4771805849366366,0.3747053669378114,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.660425230003515,0.6227037549206845,0.6176068110770799
13.143812709030087,2.480932797220197,0.37521227606355406,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6600088606923787,0.6229341959058714,0.6179260381492719
13.244147157190621,2.484620693710765,0.37571035061578906,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6595997351606463,0.6231602135086852,0.6182391829184481
13.344481605351156,2.4882454362218525,0.3761997582003668,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6591977189851084,0.6233819038131317,0.6185463790934796
13.44481605351169,2.491808166049387,0.37668066410205814,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6588026802469942,0.6235993602440129,0.618847757646035
13.545150501672225,2.4953100048683448,0.37715323148649715,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6584144894238297,0.6238126736501945,0.619143446988112
13.64548494983276,2.498751986223894,0.3776175904214614,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6580330269727389,0.6240219352339789,0.6194335536814055
13.745819397993294,2.502135210633224,0.3780739073560322,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.657658166130091,0.6242272303063273,0.619718205937617
13.846153846153829,2.5054607388290773,0.37852233695900367,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6572897847395727,0.624428642773555,0.6199975235048956
13.946488294314364,2.508729606887211,0.37896302871407395,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6569277635667627,0.6246262546288964,0.6202716218552493
14.046822742474898,2.511942833484016,0.37939612997947747,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6565719854876145,0.6248201457628899,0.6205406141386804
14.147157190635433,2.5151014206569764,0.3798217861287501,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6562223353974111,0.6250103940380981,0.6208046113101658
14.247491638795967,2.51820635180026,0.38024013933766426,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6558787004260034,0.6251970755118175,0.6210637214165947
14.347826086956502,2.5212584741756263,0.38065127082372435,10,1,0.4,1,1,1,0.8,1.5,1,0,1,0.232,1.6,1,0.6555409829299739,0.62538027092519,0.6213180139362634
