Time,Y,X,S,k1,k2,k3,k4,_J0,_J1,_J2,_J3
20.267558528428044,4.499986652937987,5.9999913537963865,1,8,1,1,1.5,35.999893223503896,35.9998962456314,26.999881009827064,8.99998703069458
20.36789297658858,4.499986087909154,5.999990996915685,1,8,1,1,1.5,35.999888703273236,35.999891963069274,26.99987601370076,8.999986495373527
20.468227424749113,4.499985693806889,5.999990799030722,1,8,1,1,1.5,35.99988555045511,35.99988958845332,26.999872758611215,8.999986198546083
20.568561872909648,4.499985576018388,5.999990842241646,1,8,1,1,1.5,35.999884608147106,35.999890106983614,26.999872246329826,8.99998626336247
20.668896321070182,4.499985856320244,5.999991221347729,1,8,1,1,1.5,35.99988685056195,35.999894656249815,26.999875634110406,8.999986832021595
20.769230769230717,4.49998658821939,5.999991973240653,1,8,1,1,1.5,35.99989270575512,35.999903678952265,26.999883409006934,8.999987959860979
20.86956521739125,4.4999864236138984,5.999991966156254,1,8,1,1,1.5,35.99989138891119,35.99990359393959,26.999882389495607,8.99998794923438
20.969899665551786,4.499986367830745,5.999992027507464,1,8,1,1,1.5,35.99989094264596,35.99990433015312,26.99988233087674,8.999988041261195
21.07023411371232,4.499986437977459,5.999992160229066,1,8,1,1,1.5,35.99989150381967,35.99990592281026,26.999883349001873,8.9999882403436
21.170568561872855,4.499986649502307,5.999992364488867,1,8,1,1,1.5,35.999893196018455,35.99990837392471,26.99988553731568,8.9999885467333
21.27090301003339,4.499987015970913,5.999992637415262,1,8,1,1,1.5,35.99989612776731,35.99991164903735,26.999888964289756,8.999988956122893
21.371237458193924,4.4999875488428716,5.9999929728248125,1,8,1,1,1.5,35.99990039074297,35.99991567394713,26.99989367085638,8.999989459237218
21.47157190635446,4.4999882572483525,5.99999336094983,1,8,1,1,1.5,35.99990605798682,35.999920331442034,26.99989966784231,8.999990041424745
21.571906354514994,4.49998914776472,5.999993788165945,1,8,1,1,1.5,35.99991318211776,35.99992545802993,26.99990693340248,8.999990682248917
21.672240802675528,4.499990125898716,5.999994282449521,1,8,1,1,1.5,35.99992100718973,35.99993138942694,26.999915026471594,8.999991423674281
21.772575250836063,4.499991107962571,5.999994860952819,1,8,1,1,1.5,35.99992886370057,35.99993833146024,26.99992352210881,8.99999229142923
21.872909698996597,4.499992150856854,5.999995469248355,1,8,1,1,1.5,35.99993720685483,35.99994563100079,26.999932516794285,8.999993203872533
21.973244147157132,4.499993221115533,5.999996088400454,1,8,1,1,1.5,35.99994576892426,35.99995306082075,26.999941724521758,8.999994132600682
22.073578595317667,4.499994278267788,5.9999966958062245,1,8,1,1,1.5,35.99995422614231,35.999960349685615,26.999950800753645,8.999995043709337
22.1739130434782,4.499995274440083,5.999997265004329,1,8,1,1,1.5,35.999962195520666,35.99996718005943,26.999959339172907,8.999995897506494
22.274247491638736,4.499996153958238,5.999997765483766,1,8,1,1,1.5,35.9999692316659,35.999973185810184,26.999966868434967,8.999996648225649
22.37458193979927,4.499996852949502,5.999998162492646,1,8,1,1,1.5,35.99997482359601,35.99997794991513,26.999972848919697,8.999997243738969
22.474916387959805,4.499997298944632,5.999998416846971,1,8,1,1,1.5,35.99997839155706,35.99998100216616,26.999976669483438,8.999997625270456
22.57525083612034,4.499998072307585,5.999998846935918,1,8,1,1,1.5,35.99998457846068,35.99998616323234,26.999983245059365,8.999998270403877
22.675585284280874,4.499998840826949,5.999999272051731,1,8,1,1,1.5,35.99999072661559,35.99999126462131,26.99998976919533,8.999998908077597
22.77591973244141,4.499999527309029,5.99999965140159,1,8,1,1,1.5,35.99999621847223,35.99999581681921,26.999995595161497,8.999999477102385
22.876254180601943,4.500000116359379,5.999999978392046,1,8,1,1,1.5,36.00000093087503,35.99999974070456,27.00000060092048,8.999999967588069
22.976588628762478,4.500000593092922,6.000000247113633,1,8,1,1,1.5,36.00000474474338,36.000002965363656,27.000004670569027,9.000000370670449
23.076923076923013,4.50000094329385,6.0000004524549215,1,8,1,1,1.5,36.0000075463508,36.000005429459264,27.000007695810673,9.000000678682383
23.177257525083547,4.500001153575516,6.000000590216585,1,8,1,1,1.5,36.00000922860413,36.00000708259937,27.000009577428408,9.000000885324877
23.277591973244082,4.500001211540334,6.0000006572254465,1,8,1,1,1.5,36.00000969232267,36.00000788670579,27.000010226757308,9.00000098583817
23.377926421404617,4.500001158769133,6.000000665834309,1,8,1,1,1.5,36.000009270153065,36.00000799001214,27.00000994886996,9.000000998751464
23.47826086956515,4.5000011072638,6.000000648469898,1,8,1,1,1.5,36.0000088581104,36.0000077816392,27.000009561698057,9.000000972704846
23.578595317725686,4.500000977570843,6.000000586392899,1,8,1,1,1.5,36.00000782056674,36.000007036715125,27.000008504193676,9.000000879589347
23.67892976588622,4.500000786407386,6.000000488090703,1,8,1,1,1.5,36.00000629125909,36.000005857088674,27.000006914852865,9.000000732136055
23.779264214046755,4.500000555115264,6.000000364419444,1,8,1,1,1.5,36.00000444092211,36.00000437303346,27.000004970579283,9.000000546629167
23.87959866220729,4.500000309966506,6.000000228757697,1,8,1,1,1.5,36.000002479732046,36.00000274509242,27.000002889208744,9.000000343136545
23.979933110367824,4.5000000824688335,6.000000097160186,1,8,1,1,1.5,36.00000065975067,36.000001165922235,27.000000932033846,9.000000145740279
24.08026755852836,4.499999909671154,5.99999998851148,1,8,1,1,1.5,35.999999277369234,35.999999862137756,26.999999406328584,8.99999998276722
24.180602006688893,4.499999834469052,5.999999924679702,1,8,1,1,1.5,35.999998675752416,35.99999909615642,26.99999866787298,8.999999887019552
24.280936454849428,4.499999604710861,5.999999783155161,1,8,1,1,1.5,35.999996837686886,35.99999739786198,26.999996652463476,8.999999674732742
24.381270903009963,4.499999285302311,5.999999596838083,1,8,1,1,1.5,35.99999428241849,35.999995162057154,26.99999389758553,8.999999395257124
24.481605351170497,4.499998979766144,5.999999417674058,1,8,1,1,1.5,35.999991838129155,35.999993012089035,26.99999125813072,8.999999126511087
24.581939799331032,4.499998702745525,5.999999254215557,1,8,1,1,1.5,35.9999896219642,35.99999105058724,26.99998886044412,8.999998881323336
24.682274247491566,4.499998469848729,5.999999115628238,1,8,1,1,1.5,35.999987758789835,35.99998938753964,26.999986839420803,8.999998673442358
24.7826086956521,4.499998297632497,5.999999011686883,1,8,1,1,1.5,35.999986381059976,35.99998814024357,26.99998533838764,8.999998517530326
24.882943143812636,4.499998203585375,5.99999895277132,1,8,1,1,1.5,35.999985628683,35.99998743325694,26.999984508985072,8.99999842915698
24.98327759197317,4.499998206111064,5.999998949862359,1,8,1,1,1.5,35.99998564888851,35.99998739834941,26.999984511048883,8.999998424793539
25.083612040133705,4.499998261450533,5.999998977563138,1,8,1,1,1.5,35.99998609160426,35.9999877307587,26.999984967739096,8.999998466344707
25.18394648829424,4.499997976469349,5.9999988054434175,1,8,1,1,1.5,35.999983811754795,35.999985665322434,26.999982483313893,8.999998208165126
25.284280936454774,4.499997677570934,5.999998624902433,1,8,1,1,1.5,35.99998142056747,35.999983498831085,26.999979877489746,8.99999793735365
25.38461538461531,4.4999973699751035,5.9999984391710885,1,8,1,1,1.5,35.99997895980083,35.9999812700555,26.999977196124625,8.999997658756634
25.484949832775843,4.499997059962103,5.9999982521240725,1,8,1,1,1.5,35.99997647969683,35.999979025491925,26.999974494336083,8.999997378186109
25.585284280936378,4.499996754872609,5.999998068279855,1,8,1,1,1.5,35.999974038980874,35.999976819362,26.999971836501274,8.999997102419783
25.685618729096912,4.499996463107727,5.999997892800695,1,8,1,1,1.5,35.999971704861814,35.99997471361278,26.999969296256943,8.999996839201042
25.785953177257447,4.499996194128987,5.999997731492629,1,8,1,1,1.5,35.999969553031896,35.99997277791669,26.999966956499385,8.999996597238944
25.88628762541798,4.499995958458355,5.999997590805482,1,8,1,1,1.5,35.99996766766684,35.99997108967159,26.999964909384534,8.999996386208224
25.986622073578516,4.499995767678222,5.999997477832862,1,8,1,1,1.5,35.99996614142577,35.9999697340007,26.99996325632788,8.999996216749292
26.08695652173905,4.499995634431408,5.999997400312158,1,8,1,1,1.5,35.999965075451264,35.99996880375266,26.99996210800451,8.999996100468238
26.187290969899585,4.499995572421164,5.999997366624547,1,8,1,1,1.5,35.99996457936931,35.9999683995015,26.999961584349105,8.99999604993682
26.28762541806012,4.499995596411169,5.999997385794988,1,8,1,1,1.5,35.99996477128935,35.99996862954669,26.99996181455597,8.999996078692483
26.387959866220655,4.499995722225532,5.999997467492225,1,8,1,1,1.5,35.999965777804256,35.999969609913116,26.999962937079037,8.999996201238337
26.48829431438119,4.49999596674879,5.999997622028783,1,8,1,1,1.5,35.99996773399032,35.99997146435105,26.99996509963185,8.999996433043174
26.588628762541724,4.499996000472011,5.999997647099306,1,8,1,1,1.5,35.99996800377609,35.99997176519721,26.999965414788356,8.99999647064896
26.68896321070226,4.499995825053976,5.999997543656813,1,8,1,1,1.5,35.99996660043181,35.9999705238878,26.999963896789772,8.99999631548522
26.789297658862793,4.499995657835134,5.999997445029205,1,8,1,1,1.5,35.99996526268107,35.99996934035699,26.99996244965332,8.999996167543808
26.889632107023328,4.499995502578047,5.9999973534465845,1,8,1,1,1.5,35.999964020624375,35.99996824136602,26.999961105989815,8.999996030169877
26.989966555183862,4.499995363445968,5.9999972713779055,1,8,1,1,1.5,35.99996290756774,35.99996725654231,26.99995990188903,8.999995907066857
27.090301003344397,4.499995245002843,5.999997201530968,1,8,1,1,1.5,35.999961960022745,35.99996641837945,26.999958876919724,8.999995802296453
27.19063545150493,4.499995152213312,5.999997146852422,1,8,1,1,1.5,35.9999612177065,35.99996576223721,26.999958074129605,8.999995720278633
27.290969899665466,4.499995090442707,5.999997110527763,1,8,1,1,1.5,35.999960723541655,35.99996532634151,26.99995754004536,8.999995665791644
27.391304347826,4.49999506545705,5.999997095981337,1,8,1,1,1.5,35.9999605236564,35.99996515178448,26.999957324672646,8.999995643972007
27.491638795986535,4.499995083423057,5.999997106876335,1,8,1,1,1.5,35.99996066738446,35.999965282524386,26.999957481496075,8.999995660314502
27.59197324414707,4.499995150908138,5.999997147114799,1,8,1,1,1.5,35.9999612072651,35.999965765385724,26.999958067479255,8.9999957206722
27.692307692307605,4.4999952748803915,5.999997220837617,1,8,1,1,1.5,35.99996219904313,35.99996665005913,26.999959143064757,8.999995831256426
27.79264214046814,4.499995462708613,5.999997332424527,1,8,1,1,1.5,35.999963701668904,35.999967989101435,26.999960772174152,8.99999599863679
27.892976588628674,4.499995722162287,5.999997486494112,1,8,1,1,1.5,35.99996577729829,35.999969837935666,26.999963022207975,8.999996229741168
27.99331103678921,4.499996050173027,5.999997681219194,1,8,1,1,1.5,35.999968401384216,35.99997217463571,26.999965866533696,8.999996521828791
28.093645484949743,4.499996122088743,5.999997723497615,1,8,1,1,1.5,35.999968976709944,35.999972681976566,26.999966488280556,8.999996585246423
28.193979933110278,4.499996203342333,5.999997771205722,1,8,1,1,1.5,35.99996962673866,35.99997325447363,26.999967190488206,8.999996656808584
28.294314381270812,4.499996293846514,5.9999978242910315,1,8,1,1,1.5,35.99997035077211,35.99997389149711,26.99996797239679,8.999996736436547
28.394648829431347,4.499996393509827,5.999997882699095,1,8,1,1,1.5,35.999971148078615,35.99997459239362,26.999968833212524,8.999996824048642
28.49498327759188,4.499996502236633,5.999997946373497,1,8,1,1,1.5,35.999972017893064,35.99997535648619,26.99996977210772,8.999996919560246
28.595317725752416,4.499996619927116,5.999998015255859,1,8,1,1,1.5,35.99997295941693,35.99997618307425,26.99997078822077,8.99999702288379
28.69565217391295,4.499996746477283,5.9999980892858344,1,8,1,1,1.5,35.999973971818264,35.99997707143366,26.99997188065617,8.999997133928751
28.795986622073485,4.49999688177896,5.9999981684011106,1,8,1,1,1.5,35.99997505423168,35.999978020816684,26.99997304848447,8.999997252601666
28.89632107023402,4.499997025719798,5.99999825253741,1,8,1,1,1.5,35.99997620575839,35.999979030451975,26.999974290742333,8.999997378806116
28.996655518394554,4.499997178183269,5.9999983416284906,1,8,1,1,1.5,35.99997742546615,35.999980099544636,26.9999756064325,8.999997512442736
29.09698996655509,4.499997339048665,5.999998435606141,1,8,1,1,1.5,35.99997871238932,35.99998122727614,26.999976994523788,8.999997653409212
29.197324414715624,4.499997508191104,5.999998534400188,1,8,1,1,1.5,35.99998006552883,35.9999824128044,26.99997845395112,8.999997801600282
29.29765886287616,4.499997685481522,5.99999863793849,1,8,1,1,1.5,35.999981483852174,35.99998365526374,26.99997998361549,8.999997956907736
29.397993311036693,4.49999787078668,5.99999874614694,1,8,1,1,1.5,35.99998296629344,35.99998495376486,26.99998158238398,8.999998119220411
29.498327759197227,4.499998047835887,5.999998849579532,1,8,1,1,1.5,35.999984382687096,35.9999861949557,26.99998311012546,8.999998274369297
29.598662207357762,4.499998209076631,5.99999894385409,1,8,1,1,1.5,35.99998567261305,35.99998732625019,26.999984501805084,8.999998415781135
29.698996655518297,4.49999836862278,5.999999037172373,1,8,1,1,1.5,35.99998694898224,35.999988446069395,26.999985879013927,8.999998555758559
29.79933110367883,4.499998525353395,5.9999991288884775,1,8,1,1,1.5,35.99998820282716,35.99998954666249,26.999987232119803,8.999998693332717
29.899665551839366,4.499998678102583,5.999999218330854,1,8,1,1,1.5,35.99998942482066,35.99999061997085,26.99998855110537,8.999998827496281
29.9999999999999,4.499998825659493,5.9999993048023015,1,8,1,1,1.5,35.99999060527595,35.9999916576281,26.999989825568132,8.999998957203452
