Time,comp,A,B,_J0
15.27638190954774,50.8291457286432,-0.300543746910529,0.300543746910529,1
15.376884422110553,51.13065326633165,-0.30073710073710075,0.30073710073710075,1
15.477386934673367,51.4321608040201,-0.30092818759159734,0.30092818759159734,1
15.577889447236181,51.733668341708494,-0.30111704711024784,0.30111704711024784,1
15.678391959798995,52.035175879397,-0.3013037180106229,0.3013037180106229,1
15.77889447236181,52.33668341708545,-0.30148823811809883,0.30148823811809883,1
15.879396984924623,52.638190954773904,-0.30167064439140795,0.30167064439140795,1
15.979899497487438,52.9396984924623,-0.30185097294731855,0.30185097294731855,1
16.080402010050253,53.24120603015075,-0.3020292590844738,0.3020292590844738,1
16.18090452261307,53.54271356783926,-0.30220553730642874,0.30220553730642874,1
16.281407035175885,53.84422110552765,-0.3023798413439105,0.3023798413439105,1
16.3819095477387,54.1457286432161,-0.3025522041763341,0.3025522041763341,1
16.482412060301517,54.447236180904554,-0.30272265805260723,0.30272265805260723,1
16.582914572864333,54.74874371859295,-0.30289123451124383,0.30289123451124383,1
16.68341708542715,55.050251256281456,-0.30305796439981747,0.30305796439981747,1
16.783919597989964,55.35175879396991,-0.30322287789378116,0.30322287789378116,1
16.88442211055278,55.65326633165836,-0.30338600451467257,0.30338600451467257,1
16.984924623115596,55.95477386934681,-0.3035473731477324,0.3035473731477324,1
17.08542713567841,56.25628140703526,-0.30370701205895484,0.30370701205895484,1
17.185929648241228,56.557788944723654,-0.30386494891159505,0.30386494891159505,1
17.286432160804043,56.859296482412105,-0.3040212107821477,0.3040212107821477,1
17.38693467336686,57.16080402010056,-0.3041758241758242,0.3041758241758242,1
17.487437185929675,57.46231155778901,-0.30432881504153936,0.30432881504153936,1
17.58793969849249,57.76381909547746,-0.304480208786429,0.304480208786429,1
17.688442211055307,58.06532663316591,-0.3046300302899178,0.3046300302899178,1
17.788944723618123,58.36683417085442,-0.30477830391734817,0.30477830391734817,1
17.88944723618094,58.66834170854281,-0.3049250535331907,0.3049250535331907,1
17.989949748743754,58.96984924623126,-0.30507030251384754,0.30507030251384754,1
18.09045226130657,59.271356783919714,-0.3052140737600678,0.3052140737600678,1
18.190954773869386,59.57286432160811,-0.30535638970898377,0.30535638970898377,1
18.291457286432202,59.874371859296616,-0.30549727234578267,0.30549727234578267,1
18.391959798995018,60.17587939698507,-0.3056367432150313,0.3056367432150313,1
18.492462311557833,60.47738693467346,-0.30577482343165785,0.30577482343165785,1
18.59296482412065,60.77889447236197,-0.3059115336916082,0.3059115336916082,1
18.693467336683465,61.08040201005042,-0.3060468942821884,0.3060468942821884,1
18.79396984924628,61.38190954773887,-0.3061809250920998,0.3061809250920998,1
18.894472361809097,61.683417085427266,-0.3063136456211814,0.3063136456211814,1
18.994974874371913,61.98492462311572,-0.3064450749898663,0.3064450749898663,1
19.09547738693473,62.286432160804225,-0.3065752319483662,0.3065752319483662,1
19.195979899497544,62.58793969849262,-0.3067041348855883,0.3067041348855883,1
19.29648241206036,62.88944723618107,-0.30683180183779474,0.30683180183779474,1
19.396984924623176,63.19095477386952,-0.30695825049701814,0.30695825049701814,1
19.497487437185992,63.49246231155797,-0.3070834982192324,0.3070834982192324,1
19.597989949748808,63.79396984924642,-0.30720756203229627,0.30720756203229627,1
19.698492462311624,64.09547738693482,-0.3073304586436694,0.3073304586436694,1
19.79899497487444,64.39698492462333,-0.30745220444791255,0.30745220444791255,1
19.899497487437255,64.69849246231178,-0.3075728155339807,0.3075728155339807,1
20.00000000000007,65.00000000000023,-0.3076923076923077,0.3076923076923077,1
