Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,Xo,k10,k11,k20,k21,k30,k31,k40,k41,k50,k51,k60,k61,k70,k71,k80,k81,k90,k91,k100,k101,k110,k111,k120,k121,k130,k131,k140,k141,k150,k151,k160,k161,k170,k171,k180,k181,k190,k191,X1,k200,k201,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20
15.050167224080244,63.732824306184106,7.2599001010976325,18.77334712078763,25.332839125025455,15.34048752476076,40.037871968191276,70.31801049602295,6.225699341284114,6.838598252487677,28.98896361380244,17.667678045792076,9.572413386511355,3.446499179429125,9.803093862725092,3.901651864486458,7.471945952839389,1.0307268176315965,0.5089479587955866,0.39376424731127824,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.256183249773727,20.24159094678321,20.227020982621777,20.143917351876905,19.946757825731403,19.70208430248094,18.454582147366413,15.01976843292334,14.690389865488415,14.279327800031533,11.490976539116566,9.20022087065492,7.795575496243731,7.191906140147088,5.2434698221607725,4.367282924954656,2.249289532734363,1.9369111345727852,1.7771662504849774,1.649872196234256
15.150501672240779,63.73426877094555,7.261347854570023,18.781608516049833,25.35244942241273,15.364848179870307,40.162162186211745,70.66038067487933,6.258535160801328,6.879595953236812,29.26772841301045,17.897143007240697,9.71324042031579,3.50712972301789,9.999025678955123,3.9898899255539173,7.685953011643256,1.0623201692707596,0.5251124210170365,0.4066506564880117,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.255663242459608,20.24145943214764,20.22716942759296,20.145588896579813,19.951835765620068,19.710908395809845,18.480850798870737,15.09100521836522,14.765849461024638,14.359684271794144,11.591349895274305,9.308160412295576,7.9056959393212445,7.300818171919152,5.343756664814413,4.461098769705952,2.313277258295415,1.995902252006964,1.8334389012858145,1.703866250684769
15.250836120401313,63.735674999305814,7.26276789876753,18.789719021690836,25.37172187679688,15.38883638787862,40.2847145551464,70.99826413957912,6.290949491696721,6.920104389130596,29.54447731445459,18.125831633616368,9.853835651398164,3.5678748492257366,10.195799466527506,4.07876689827362,7.902935237004035,1.0944126769870282,0.5415486569323538,0.4197650028927557,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.25515700024991,20.241326516310085,20.227308814171202,20.14721263287631,19.956787019128726,19.719537487322725,18.50667706473698,15.161301840309616,14.840325272124241,14.43901622927764,11.69084727951251,9.415563514276016,8.015536507726361,7.4095822638369775,5.444360185994135,4.555437098633471,2.378141966044056,2.055814415996655,1.8906525913184986,1.7588153621206466
15.351170568561848,63.73704450500918,7.264160994386894,18.79768248455875,25.390664318643662,15.41245893892343,40.40555371223086,71.33171061698509,6.322946696085592,6.960127647866355,29.819195968610458,18.353710472886213,9.994173723955438,3.6287214394698686,10.39336886733322,4.16826214379462,8.122856366728865,1.126999785334391,0.5582545830203919,0.4331058120513916,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.2546639781967,20.241192409435424,20.227439645157812,20.148790444873313,19.961616051743874,19.7279777390523,18.532070686761504,15.230668950691632,14.913827880375308,14.517333791662093,11.789467203914572,9.522417818828785,8.12507838732019,7.5181778240629304,5.545256552536953,4.65027445090667,2.4438726461003033,2.1166389549653415,1.9487999833751783,1.814713352495331
15.451505016722383,63.73837870690619,7.26552786870489,18.805502597668298,25.409284295696352,15.435722442979126,40.52470394260253,71.66076983808045,6.354531152935288,6.999669874885334,30.0918711883276,18.580747113653352,10.134229890179082,3.6896565375741734,10.591687803242499,4.25835497633553,8.345678953825566,1.1600767177950249,0.5752279899396577,0.4466715004096723,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.254183665513775,20.24105730195104,20.22756238821676,20.150324115481727,19.96632711377562,19.736235037940098,18.55704108882216,15.299117189961063,14.986367891045173,14.594647152819887,11.887208584842732,9.628711479162662,8.23430328509138,7.626584736131138,5.646422150714541,4.7455874336054436,2.5104579440254815,2.178366793067434,2.007873306183933,1.8715535867165272
15.551839464882917,63.739678944034424,7.266869218670287,18.813182911616398,25.427589090646244,15.45863333763453,40.64218917775724,71.98549148148386,6.385707252119112,7.03873526589372,30.362490924745728,18.80691018809892,10.273980017831054,3.7506673563043975,10.790710503578419,4.349024676499176,8.571364390701655,1.1936384797846737,0.5924665438810912,0.46046037626785763,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.25371558014761,20.240921368704406,20.227677481548035,20.1518153367391,19.970924256696996,19.744315013907517,18.581597389610547,15.366657175726147,15.057955919438282,14.670966565318269,11.984070730396047,9.734433156807293,8.34319343357441,7.734783365920743,5.747833599881039,4.841352736766722,2.577886168176765,2.240988455923798,2.0678643591828543,1.9293289765623236
15.652173913043452,63.74094647369686,7.268185710547674,18.820726833365164,25.445585719486825,15.481197887909639,40.75803299990671,72.30592519113279,6.416479396053906,7.077328068174254,30.6310442445488,19.03216934237505,10.41340057153331,3.8117412732305618,10.990391501980595,4.4402504974240875,8.799872968756116,1.22767986927996,0.6099677924925676,0.47447064482881457,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.253259269469133,20.240784768415907,20.227785333149807,20.153265708506865,19.975411331173007,19.752223037831204,18.605748402132846,15.433299506476754,15.128602594960032,14.746302344573342,12.08005333407064,9.839572008064227,8.451731574416586,7.842754546547523,5.849467747539623,4.937547135010864,2.646145307140727,2.304494090138691,2.1287645329984928,1.9880320018327333
15.752508361203986,63.742182529027765,7.269477996270227,18.828137696091687,25.463281050747984,15.503422245024531,40.872258654481314,72.6221201519078,6.446851953659339,7.115452521342778,30.897521180314026,19.256495367706375,10.55246875476833,3.872865912511587,11.19068593069717,4.532011771978206,9.031163799079016,1.262195447755235,0.6277291448807443,0.48870038852410036,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.25281428955001,20.240647657455966,20.22788634267499,20.154676792187765,19.979792092094538,19.759964349147104,18.629502751056233,15.499054677289681,15.198318456032204,14.820664740072688,12.175156377646928,9.944117702597906,8.559901059917634,7.95047970277602,5.95130183112458,5.034147638832322,2.715223009667476,2.3688734124689708,2.1905647415062126,2.0476546279159806
15.852842809364521,63.74338827672456,7.270746701750951,18.83541870977113,25.480681721865153,15.52531240623266,40.984889048963126,72.93412540713567,6.476829294332557,7.153112899730395,31.161912793837352,19.479860061784922,10.691162382168827,3.9340290824822888,11.391549315722326,4.624287850380045,9.265194966244763,1.297179577729341,0.6457478951172086,0.5031475888293917,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.252380220379163,20.24051017958265,20.22798088536909,20.156050072106535,19.984070124032943,19.767543965907127,18.652868792282895,15.563933143248573,15.267114028185022,14.894064029688039,12.269380186415239,10.048060388088253,8.667685756583596,8.057940741283513,6.053313359995631,5.131131394718537,2.7851066275376106,2.4341157770533135,2.2532555022768546,2.1081883971951516
15.953177257525056,63.74456480243628,7.27199242221925,18.842572940491205,25.49779410312831,15.546874196833324,41.095946749417514,73.24198999759467,6.506415803037654,7.190313531736385,31.424211217702695,19.702236167513167,10.829459818736535,3.9952187424828276,11.59293746053124,4.717058061038222,9.501923595159562,1.3326264408482515,0.6640212339127459,0.5178101373324572,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.251956671122944,20.24037246268057,20.228069306496007,20.157386940231415,19.988248809663858,19.774966645590496,18.675854575077093,15.627945347048268,15.334999858523888,14.96651056210855,12.362725460374108,10.151390677646278,8.775070000819703,8.1651199978791,6.155480050120364,5.228475625713284,2.8557832338245226,2.500210207553096,2.3168269764253386,2.169624475422996
16.05351170568559,63.745713164468725,7.2732157386313006,18.849603382313035,25.514624422320548,15.56811333315213,41.205454001826524,73.54576252428947,6.535615832315369,7.227058736638456,31.684409456614578,19.92359748962886,10.967340123384307,4.056423095521615,11.794806797440916,4.810301847708639,9.741305815167445,1.3685300129526667,0.6825462299634663,0.5326858165166608,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.251543260791262,20.24023463108303,20.228151941753605,20.15868874976248,19.99233143827724,19.782237018916476,18.698467970571507,15.691101632564529,15.401986406784419,15.038014621437718,12.455193155070383,10.25409965429696,8.882038696976677,8.272000365020528,6.257780013191249,5.326157817784072,2.927239616285197,2.5671453545498713,2.381268905627213,2.231953571204809
16.153846153846125,63.746834375376835,7.274417212147848,18.856512933253942,25.531178723360497,15.589035402251787,41.31343272980106,73.84549130811882,6.564433719498685,7.263352846378898,31.942501426663988,20.143918822457564,11.104782980074436,4.117630552611264,11.997114266240485,4.903998730521313,9.983296842009231,1.4048840849759043,0.7013198432178522,0.5477723121981304,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.251139624864344,20.24009680130142,20.228229110262326,20.159956796967336,19.996321169266057,19.789359545040128,18.720716629791248,15.753412276649257,15.468084084775958,15.108586475338264,12.546784513514208,10.356178854159703,8.988577266271765,8.378565232339172,6.3601916876013656,5.424155658972332,2.9994623000181067,2.6349095328407874,2.4465706574673938,2.2951659881101665
16.25418060200666,63.747929387813016,7.275597380334832,18.863304379401665,25.547462839610716,15.609645849289869,41.41990453547442,74.14122449551866,6.592873797995228,7.299200219711573,32.198481980553616,20.363175901361814,11.241768651359127,4.178829707758053,12.199817226937427,4.998128276696444,10.227851029669475,1.4416822768618125,0.7203389338498029,0.5630672220289132,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.250745420387318,20.239959078536792,20.228301109192078,20.16119230860259,20.00022100818724,19.79633848277667,18.742607958047316,15.814887510248806,15.533303282284846,15.178236406308935,12.6375010870453,10.457620255274243,9.09467161276324,8.484798446535915,6.462693789379137,5.522446994742628,3.0724375616499464,2.7034907461852375,2.5127212560702317,2.3592516603011466
16.354515050167194,63.74899906995788,7.276756750668325,18.869980367906564,25.56348234857902,15.629949955862616,41.524890698955836,74.43301022959136,6.620940415688814,7.3346052657291,32.45234696719713,20.581345340753636,11.37827791212406,4.240009297811648,12.402873311071811,5.092670045037802,10.474921913696301,1.4789180533859148,0.7396002731835798,0.5785680662932555,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.250360334815166,20.239821550576988,20.22836820444866,20.162396420460407,20.004033766300967,19.803177842077226,18.764149071662416,15.875537552518972,15.597654409136638,15.246974762817072,12.727344775670446,10.55841626819143,9.20030807688822,8.590684253461294,6.5652652310443536,5.621009749393684,3.1461514403087376,2.772876714949873,2.5797094191929815,2.424200197768741
16.45484949832773,63.75004431954747,7.2778958321506835,18.8765435409151,25.579242799715217,15.649952952607276,41.62841220631976,74.72089585138707,6.648637847689265,7.369572328828518,32.70409283400977,20.798404816706768,11.514292298472919,4.301158379893581,12.606241122941093,5.187603875594748,10.724462246486622,1.516584692227833,0.7591005160068645,0.5942722573581121,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.249984044962915,20.23968431544325,20.22843067388794,20.163570281073593,20.00776226096859,19.809881627028055,18.785347022841016,15.935372452621431,15.661147697187143,15.314811714605101,12.816317598164735,10.65855972610505,9.305473597752414,8.696207520945089,6.667885492026485,5.719822307427487,3.2205897559727408,2.8430548240989117,2.6475234656552087,2.4900007583304897
16.555183946488263,63.751065978612225,7.279015111997825,18.88299643734278,25.594749548060893,15.669659937933078,41.730489736026676,75.00492850137697,6.67597036162527,7.404105773702987,32.95371688676402,21.014332894089538,11.64979390050688,4.362266195043683,12.809879716869226,5.282909683217129,10.976424051078228,1.5546753219855733,0.7788362291277159,0.6101771291952441,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.249616247699603,20.239547460567525,20.228488774994307,20.164714975049215,20.0114091685141,19.816453658019554,18.806208637079767,15.994402209166601,15.723793348948783,15.381757435178667,12.904421851386788,10.75804387432577,9.410155572776649,8.801353555432422,6.770534338361612,5.818863233060178,3.295738119238845,2.9140121880725474,2.716151411712569,2.556642171328073
16.655518394648798,63.752064861273226,7.28011506348795,18.88934152635306,25.610007811500953,15.689075906736504,41.831143668925954,75.28515492659001,6.702942196398722,7.43820995685761,33.20121717640492,21.229109055363146,11.78476541385502,4.423322209876805,13.013748768832592,5.3785675325544835,11.230758664442833,1.5931829205114059,0.7988038880240536,0.6262799328243736,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.249256649941643,20.239411069466634,20.228542755410995,20.165831548727994,20.014977074244932,19.82289763265453,18.826740570385855,16.052636732146162,15.78560148956879,15.447822041952255,12.991660048790724,10.856862360128318,9.514341889034588,8.90610814905567,6.873191911547167,5.918111365208752,3.3715819459587397,2.9857356493540914,2.7855809602413975,2.6241129185341254
16.755852842809333,63.75304175800656,7.2811961473242786,18.89558121342273,25.625022681474242,15.708205756224224,41.9303940933503,75.56162145308431,6.729557558951366,7.471889221744332,33.44659246351077,21.44271368740493,11.9191901373478,4.484316121188138,13.217808603561206,5.4745576544749035,11.487416782964404,1.6321003215064822,0.8189998801344209,0.6425778388495917,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.248904967117642,20.23927522269326,20.22859285455109,20.166921014545355,20.018468481435665,19.829217136964893,18.846949320744194,16.110085837650086,15.846582159738162,15.513015586836424,13.078034904896546,10.955009222520976,9.618020918854299,9.01045757874304,6.975838740559498,6.017545834325538,3.4481064708618923,3.0582117908392634,2.85579951223386,2.6924011447797898
16.856187290969867,63.75399728958626,7.282258771803782,18.901717672663207,25.639798839055455,15.72705414686781,42.0282607785448,75.83437499853214,6.755820734430762,7.505148043107231,33.689842696737436,21.655127828186878,12.053051644485027,4.545237625916806,13.422019290419508,5.5708600753073325,11.746348445927175,1.6714202611311721,0.8394205436967973,0.6590679796196736,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.24856097574895,20.23913996211718,20.22863924824659,20.167984220115184,20.021885560481255,19.835415342390995,18.86684095105728,16.16675944876593,15.906745566076479,15.577348364309756,13.16354961757695,11.052478894228672,9.721181303673596,9.114388313554286,7.078455263062624,6.1171455711067635,3.525296732318422,3.131427012823036,2.9267942969668486,2.7614948346064323
16.9565217391304,63.75493213121459,7.283303354431872,18.90775310701089,25.65434099660148,15.745625720116678,42.12476322607641,76.10346152337986,6.781735917094549,7.5379908038763945,33.93096822550612,21.866333504844125,12.186334258230534,4.606076768947503,13.626342032547493,5.6674551995602345,12.007503171663489,1.7111353260711029,0.8600621190453763,0.6757473938089906,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.24822443276275,20.239005345510737,20.228682133674315,20.169022050452924,20.02523053791907,19.84149547661425,18.886421522623802,16.222667288725454,15.96610169744636,15.6408304376404,13.248207416929558,11.149266173598338,9.823812259350072,9.217887440547841,7.181022555302215,6.2168900665321285,3.6031376281740197,3.2053674508567354,2.998552209920199,2.831381580059671
17.056856187290936,63.755847017494304,7.284330323479104,18.91368975511072,25.66865390984949,15.763925104903231,42.21992067507757,76.36892599842133,6.80730720654307,7.570421789600199,34.16996976204363,22.076313721629106,12.319023050221803,4.666823948820769,13.830739198347086,5.764323828163685,12.27083000332403,1.7512379599433405,0.8809207517339325,0.6926130287673302,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.247895073702054,20.238871447672505,20.22872173123509,20.170035432973734,20.02850570663616,19.847460836253575,18.905697107964478,16.27781887465067,16.024660316649946,15.703471627978276,13.332011548344866,11.245366214310932,9.925903572759813,9.320942665263328,7.283522346434409,6.3167593910920585,3.681613929508828,3.280018987813048,3.0710598237130022,2.902048590535114
17.15719063545147,63.756742610726214,7.285340082083666,18.91952974022884,25.682742122133824,15.781956792431478,42.313752078699004,76.63081331805928,6.832538707056491,7.602445318542012,34.406848810744826,22.28505222952222,12.45110354338831,4.727469710103242,14.03517350628809,5.861446824684382,12.536277498285504,1.7917205060855004,0.9019925279800379,0.709661778896397,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.247572660138566,20.23873832821021,20.228758234642367,20.171025219494275,20.031713199834506,19.85331451385219,18.92467354131428,16.33222369876423,16.082431186226515,15.765281792109384,13.414965526353637,11.34077452619818,10.027445405873053,9.423542046919614,7.385936586603414,6.416733752018823,3.7607102681562616,3.35536732470233,3.1443035069399667,2.973482853575904
17.257525083612006,63.75761955910916,7.286333024394597,18.925275138657724,25.69661008081011,15.799725193979016,42.406276120565856,76.88916789958151,6.857434483673498,7.6340656832780835,34.64160744821475,22.492533599219566,12.582561826668295,4.788004832182972,14.239608386133352,5.958805270664312,12.80379379587123,1.8325751997926345,0.9232734652011076,0.7268904739690777,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.247256958720705,20.238606045648876,20.22879183297129,20.17199223913156,20.03485509324246,19.859059521843424,18.943356533613894,16.3858911491277,16.139423968978516,15.826270699128852,13.497073012240048,11.435486960629806,10.128428367330761,9.525674102212129,7.488247635062381,6.516793692437701,3.8404111606810525,3.43139796985698,3.2182693930861683,3.0456710859304357
17.35785953177254,63.75847849147972,7.287309534247181,18.930927974325417,25.710262128404537,15.817234637000398,42.49751121721917,77.14403372404831,6.881998566451483,7.665287155778845,34.87424832434958,22.69874319399056,12.713384531985604,4.848420318165181,14.444007942496519,6.056380454930687,13.073326653149975,1.8737941766919264,0.9447595172072054,0.7442958839283101,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.246947743067302,20.238474656093793,20.228822708658512,20.17293729385857,20.03793339693153,19.864698782879803,18.961751664485178,16.438830517894914,16.19564823785934,15.886448042073864,13.578337819196395,11.529499702201583,10.228843494989906,9.627327785784674,7.590438239003026,6.6169200732113165,3.9207010184341877,3.50809625396033,3.292943398307929,3.1185997536596197
17.458193979933075,63.7593196700856,7.288269887154745,18.936489800935302,25.723701789139096,15.834489010870682,42.58747542364087,77.39545684002579,6.906235224566176,7.696114350869194,35.10477598866628,22.90366664434664,12.843558068074717,4.908706817568433,14.64833462526173,6.154152882954756,13.344823118367673,1.9153695430791111,0.9664466467796232,0.7618748042756103,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.246644918769185,20.238344129840492,20.22885090584091,20.173860837308144,20.04094942896677,19.870234367711916,18.979863671270337,16.49105149678259,16.251114097174586,15.945824207565831,13.658764664794212,11.622809332259674,10.328681770631743,9.72849180119249,7.692490315435736,6.717092791309383,4.001564025014718,3.5854474368624882,3.3683114617097285,3.192255429914807
17.55852842809361,63.760143815565826,7.289214483716639,18.94196269798637,25.73693347079741,15.851492613607464,42.67618667099353,77.64347942506944,6.930148315443984,7.72655136122184,35.33319367388742,23.107291030423255,12.973070401713557,4.968855989864159,14.852554760520743,6.252104645329226,13.61823044651675,1.9572932338598197,0.9883306672615997,0.7796238652109021,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.246348226396307,20.2382145492497,20.228876643152077,20.17476373935195,20.043905308034468,19.87566931234919,18.99769814762682,16.54256300243646,16.30583070829664,16.00440844711586,13.738357361771758,11.715412646181443,10.427935238341771,9.829156206836196,7.7943878360248675,6.817293829171029,4.082984468239966,3.66343649976493,3.444359022939637,3.26662399523368
17.658862876254144,63.76095145706947,7.290143666040955,18.94734848786005,25.749961127627817,15.86824948753112,42.763662586370046,77.8881444691808,6.953741797680997,7.756602437998213,35.55950579517229,23.309603915730303,13.101909633827617,5.028859426062155,15.056634191468097,6.350217559828762,13.893495452057557,1.9995571377247583,1.010407374776172,0.7975396883463111,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.246057475454997,20.23808595273686,20.22890006730554,20.175646684565677,20.04680277998905,19.881006189988106,19.01526021043784,16.59337410310988,16.359807451904334,16.062210317637273,13.817120231911995,11.807306780477942,10.526596105162472,9.92931113438122,7.896114549617693,6.917504854845922,4.164946500256795,3.74204833327168,3.52107145938466,3.3416912941710435
17.75919732441468,63.76174311016193,7.291057768206327,18.952648951359475,25.762788628908762,15.884763603030573,42.84992054714637,78.12949449652636,6.977019590769701,7.786271803972058,35.783717241357905,23.510593586853446,13.23006437451946,5.088708940878505,15.260539470227029,6.44847368560882,14.170564738811063,2.0421530723359878,1.0326725173252962,0.8156188483389858,10,4.32,0.36,0.37,0.46,5.01,0.86,2.22,0.85,1.29,0.83,2.25,0.37,0.9,0.25,0.28,0.75,2.81,0.41,2.3,0.05,0.5,0.17,0.9,0.7,0.98,0.46,4.22,0.75,0.71,0.44,1.33,0.11,0.33,0.21,2.21,0.67,3.84,0.45,0,4.19,0.24,20.24577248034171,20.237958377385002,20.22892132054455,20.176510337445592,20.049643540776927,19.886247504374634,19.032554868300142,16.643493765950108,16.413053610434314,16.119239287067835,13.895057710913866,11.898489166004481,10.624656974224958,10.02894712783702,7.997654602193309,7.017707880590514,4.2474342186170935,3.8212677032545845,3.5984339847765936,3.417442974540351
